sensor_type,device_type,timestamps,x,y,z
magnetometer,smartphone,1.686339864837035e+18,39.3755188,-20.17914391,-2.05538559
magnetometer,smartphone,1.6863398650356618e+18,36.00491333,-24.36666298,-6.689628601
magnetometer,smartphone,1.686339865234289e+18,37.26098633,-22.59291267,-15.44983101
magnetometer,smartphone,1.686339865432917e+18,36.16748047,-19.41875648,-16.86412239
magnetometer,smartphone,1.686339865631544e+18,30.80960083,-22.62498283,-20.24692154
magnetometer,smartphone,1.6863398658301711e+18,28.55535889,-16.26534462,-27.65304947
magnetometer,smartphone,1.6863398660287982e+18,31.25205994,-13.61058617,-29.77352905
magnetometer,smartphone,1.686339866227425e+18,28.7290802,-13.07850456,-28.58873558
magnetometer,smartphone,1.686339866426052e+18,25.61505127,-18.90678596,-30.19657516
magnetometer,smartphone,1.6863398666246792e+18,21.91348267,-18.76284599,-31.5521698
magnetometer,smartphone,1.686339866823307e+18,26.90637207,-16.93454933,-32.50796509
magnetometer,smartphone,1.686339867021934e+18,23.57611084,-20.37424278,-30.95522308
magnetometer,smartphone,1.68633986722056e+18,15.91007996,-24.46891975,-31.40411377
magnetometer,smartphone,1.686339867419188e+18,14.56130981,-27.21597481,-30.49954224
magnetometer,smartphone,1.686339867617815e+18,17.64602661,-19.9775753,-35.63119125
magnetometer,smartphone,1.686339867816441e+18,32.85191345,-14.06320763,-23.77059555
magnetometer,smartphone,1.6863398680150682e+18,32.71260071,-17.58861732,-22.53093338
magnetometer,smartphone,1.686339868213695e+18,27.66999817,-23.14242744,-23.04433441
magnetometer,smartphone,1.686339868412322e+18,37.86798096,-18.55140495,-17.85372353
magnetometer,smartphone,1.686339868610949e+18,38.13690186,-19.87799644,-7.954437256
magnetometer,smartphone,1.686339868809576e+18,35.96060181,-23.68865013,5.818157196
magnetometer,smartphone,1.686339869008203e+18,32.26550293,-30.04628944,6.00743866
magnetometer,smartphone,1.68633986920683e+18,42.3196106,-21.7956295,0.9953346252
magnetometer,smartphone,1.686339869405457e+18,42.41870117,-15.78847694,7.934249878
magnetometer,smartphone,1.686339869604084e+18,36.54403687,-24.29234123,5.503032684
magnetometer,smartphone,1.686339869802711e+18,31.48323059,-32.21822357,2.81344986
magnetometer,smartphone,1.686339870001339e+18,40.76397705,-25.25912285,-3.417739868
magnetometer,smartphone,1.686339870199966e+18,44.35336304,-14.68489265,5.709415436
magnetometer,smartphone,1.686339870398593e+18,31.99005127,-28.16679192,7.362957001
magnetometer,smartphone,1.6863398705972198e+18,31.28294373,-31.86092949,2.432052612
magnetometer,smartphone,1.686339870795847e+18,42.9695282,-21.46898079,0.2618713379
magnetometer,smartphone,1.686339870994474e+18,37.21038818,-22.82372475,7.015480042
magnetometer,smartphone,1.686339871193101e+18,28.6078186,-30.29006386,7.830627441
magnetometer,smartphone,1.686339871391728e+18,25.42382812,-30.53373909,-17.12607574
magnetometer,smartphone,1.686339871590355e+18,36.29876709,-22.37541008,-17.0349865
magnetometer,smartphone,1.686339871788983e+18,36.42221069,-23.30529594,-3.158237457
magnetometer,smartphone,1.6863398719876088e+18,29.59585571,-27.05317497,-14.66783142
magnetometer,smartphone,1.686339872186236e+18,30.82614136,-26.55830956,-17.65894318
magnetometer,smartphone,1.686339872384864e+18,42.50239563,-17.70292473,-12.11366653
magnetometer,smartphone,1.686339872583491e+18,39.13908386,-20.02836418,-2.021286011
magnetometer,smartphone,1.686339872782118e+18,31.36193848,-29.43712044,2.142192841
magnetometer,smartphone,1.686339872980744e+18,33.66676331,-29.74244881,3.236682892
magnetometer,smartphone,1.686339873179372e+18,44.76585388,-18.53566933,-2.535549164
magnetometer,smartphone,1.686339873377998e+18,38.17533875,-21.6713047,3.484184265
magnetometer,smartphone,1.6863398735766252e+18,27.80603027,-32.29443359,5.266338348
magnetometer,smartphone,1.686339873775251e+18,31.91867065,-31.27194786,-4.247751236
magnetometer,smartphone,1.686339873973878e+18,43.26623535,-20.70837593,-6.938335419
magnetometer,smartphone,1.6863398741725048e+18,38.84968567,-19.98545265,10.17769623
magnetometer,smartphone,1.686339874371132e+18,31.64349365,-29.34012413,-1.156166077
magnetometer,smartphone,1.686339874569759e+18,32.58642578,-29.04896355,-10.21743965
magnetometer,smartphone,1.6863398747683858e+18,42.75653076,-18.66592598,-14.95889091
magnetometer,smartphone,1.6863398749670129e+18,37.10971069,-23.16817284,-6.3724823
magnetometer,smartphone,1.6863398751656402e+18,31.55595398,-29.46119118,2.159584045
magnetometer,smartphone,1.686339875364267e+18,31.85095215,-31.0252552,-5.799058914
magnetometer,smartphone,1.686339875562894e+18,39.23997498,-21.5856266,-16.47547913
magnetometer,smartphone,1.6863398757615212e+18,35.93461609,-22.62225914,-10.27920723
magnetometer,smartphone,1.6863398759601482e+18,31.04927063,-30.06276512,-1.967842102
magnetometer,smartphone,1.686339876158775e+18,29.59666443,-32.67628479,-8.190290451
magnetometer,smartphone,1.6863398763574031e+18,39.51051331,-23.74322319,-9.482412338
magnetometer,smartphone,1.6863398765560292e+18,38.05233765,-22.31125069,-1.502548218
magnetometer,smartphone,1.686339876754656e+18,28.47328186,-31.8470211,-6.735054016
magnetometer,smartphone,1.686339876953283e+18,32.87783813,-28.32366371,-13.01397324
magnetometer,smartphone,1.68633987715191e+18,42.85374451,-17.67998314,-14.08792686
magnetometer,smartphone,1.686339877350537e+18,38.97755432,-20.71251106,-2.461292267
magnetometer,smartphone,1.686339877549164e+18,30.50541687,-30.33344841,-4.808280945
magnetometer,smartphone,1.686339877747791e+18,33.4535675,-30.78432274,-5.742965698
magnetometer,smartphone,1.686339877946418e+18,43.47930908,-19.8596096,-10.81175423
magnetometer,smartphone,1.686339878145045e+18,39.5995636,-20.71413612,-0.9068183899
magnetometer,smartphone,1.686339878343672e+18,29.47257996,-32.14549255,-0.06223297119
magnetometer,smartphone,1.6863398785422991e+18,35.55834961,-28.62666893,-4.870471954
magnetometer,smartphone,1.686339878740928e+18,47.70050049,-17.00731087,-6.325525284
magnetometer,smartphone,1.6863398789395548e+18,41.02227783,-17.73438454,5.492404938
magnetometer,smartphone,1.686339879138182e+18,29.13124084,-31.96298409,2.116363525
magnetometer,smartphone,1.686339879336809e+18,36.83100891,-27.13084984,-2.591201782
magnetometer,smartphone,1.686339879535436e+18,47.95610046,-13.36123466,-9.777463913
magnetometer,smartphone,1.686339879734061e+18,40.51350403,-19.31365013,5.890796661
magnetometer,smartphone,1.686339879932688e+18,30.448349,-30.71735191,3.839946747
magnetometer,smartphone,1.686339880131315e+18,38.23779297,-25.16818047,-11.76611137
magnetometer,smartphone,1.686339880329942e+18,46.88595581,-12.61161995,-18.89356232
magnetometer,smartphone,1.68633988052857e+18,40.69137573,-20.76049995,-2.120487213
magnetometer,smartphone,1.686339880727196e+18,29.34689331,-31.6958828,-0.6613121033
magnetometer,smartphone,1.686339880925823e+18,40.72798157,-23.67467308,4.328128815
magnetometer,smartphone,1.68633988112445e+18,44.6651001,-10.25847435,-20.21329117
magnetometer,smartphone,1.6863398813230769e+18,38.94726562,-21.95485497,-3.651756287
magnetometer,smartphone,1.686339881521704e+18,32.55491638,-27.57200813,-8.445053101
magnetometer,smartphone,1.686339881720331e+18,27.71525574,-27.02856636,-20.90881348
magnetometer,smartphone,1.6863398819189588e+18,27.90464783,-28.4180584,-19.68706512
magnetometer,smartphone,1.686339882117585e+18,23.42773438,-30.85894966,-18.86180115
magnetometer,smartphone,1.686339882316212e+18,19.66873169,-32.12691498,-20.03471375
magnetometer,smartphone,1.6863398825148398e+18,19.53617859,-33.38644409,-20.86017418
magnetometer,smartphone,1.686339882713467e+18,20.49150085,-30.46774483,-24.49920654
magnetometer,smartphone,1.686339882912093e+18,17.40917969,-30.82732964,-23.31726456
magnetometer,smartphone,1.68633988311072e+18,12.56613159,-32.48940277,-23.59253311
magnetometer,smartphone,1.6863398833093468e+18,14.46536255,-31.17053032,-25.80081177
magnetometer,smartphone,1.686339883507974e+18,16.52424622,-29.43890572,-26.8830986
magnetometer,smartphone,1.686339883706601e+18,32.50346375,-27.42425728,-9.003753662
magnetometer,smartphone,1.6863398839052278e+18,33.2769165,-27.92145348,5.275165558
magnetometer,smartphone,1.6863398841038548e+18,38.51078796,-26.64414024,1.711849213
magnetometer,smartphone,1.686339884302482e+18,46.91055298,-15.14613914,4.887054443
magnetometer,smartphone,1.686339884501109e+18,39.70857239,-19.12176704,2.252994537
magnetometer,smartphone,1.686339884699736e+18,32.66322327,-27.5502758,5.984809875
magnetometer,smartphone,1.6863398848983631e+18,35.90028381,-22.909235,-15.48072624
magnetometer,smartphone,1.6863398850969902e+18,27.86058044,-16.45905113,-33.57807541
magnetometer,smartphone,1.686339885295617e+18,22.10404968,-24.52626991,-28.61887932
magnetometer,smartphone,1.686339885494244e+18,16.51231384,-30.50466728,-24.61834717
magnetometer,smartphone,1.6863398856928712e+18,18.61647034,-29.87053871,-25.9501133
magnetometer,smartphone,1.686339885891498e+18,19.09788513,-30.57689476,-24.80457687
magnetometer,smartphone,1.686339886090125e+18,35.88983154,-23.36325645,13.53252029
magnetometer,smartphone,1.686339886288752e+18,33.25512695,-27.9987545,5.148643494
magnetometer,smartphone,1.6863398864873792e+18,38.83842468,-26.09225273,-5.707763672
magnetometer,smartphone,1.686339886686006e+18,43.84562683,-23.0269146,-1.485939026
magnetometer,smartphone,1.686339886884633e+18,38.30259705,-22.50547218,7.844028473
magnetometer,smartphone,1.6863398870832602e+18,30.11216736,-29.79470253,10.68143463
magnetometer,smartphone,1.686339887281887e+18,33.42378235,-30.96575737,4.813568115
magnetometer,smartphone,1.686339887480514e+18,42.95092773,-23.08431435,2.064914703
magnetometer,smartphone,1.686339887679141e+18,39.17298889,-20.56329536,7.848697662
magnetometer,smartphone,1.6863398878777672e+18,30.6864624,-30.44064903,7.119686127
magnetometer,smartphone,1.686339888076395e+18,32.18502808,-31.95757866,5.712360382
magnetometer,smartphone,1.686339888275022e+18,40.7071991,-24.91532326,5.931316376
magnetometer,smartphone,1.686339888473648e+18,36.44322205,-24.10038948,8.153877258
magnetometer,smartphone,1.686339888672276e+18,27.84042358,-32.98155212,5.515514374
magnetometer,smartphone,1.686339888870903e+18,27.49546814,-34.4495163,7.581188202
magnetometer,smartphone,1.68633988906953e+18,38.24136353,-25.79636192,4.533466339
magnetometer,smartphone,1.686339889268157e+18,34.12286377,-22.93663597,17.43781281
magnetometer,smartphone,1.686339889466784e+18,27.36378479,-29.63342857,18.01860428
magnetometer,smartphone,1.686339889665411e+18,30.34422302,-32.35934448,7.258155823
magnetometer,smartphone,1.686339889864038e+18,42.9720459,-20.30423546,5.139793396
magnetometer,smartphone,1.686339890062665e+18,37.37756348,-19.95799446,14.69521713
magnetometer,smartphone,1.686339890261292e+18,31.17098999,-28.39531898,13.9285202
magnetometer,smartphone,1.6863398904599188e+18,32.50932312,-30.85455513,6.380435944
magnetometer,smartphone,1.686339890658546e+18,45.53639221,-17.76538277,4.506427765
magnetometer,smartphone,1.686339890857175e+18,38.03616333,-20.65209389,10.59051132
magnetometer,smartphone,1.686339891055802e+18,29.30444336,-31.26669121,8.980636597
magnetometer,smartphone,1.686339891254428e+18,31.76541138,-32.26869202,3.676509857
magnetometer,smartphone,1.686339891453055e+18,42.29011536,-21.59243584,-1.934043884
magnetometer,smartphone,1.686339891651683e+18,33.32550049,-23.66532326,-14.50988007
magnetometer,smartphone,1.6863398918503089e+18,19.77062988,-32.45170593,-18.78389931
magnetometer,smartphone,1.686339892048935e+18,19.00218201,-32.69740295,-19.4735775
magnetometer,smartphone,1.686339892247562e+18,20.98225403,-32.85430908,-18.1200943
magnetometer,smartphone,1.68633989244619e+18,17.41021729,-33.28541565,-17.73553467
magnetometer,smartphone,1.686339892644816e+18,13.50167847,-34.19911194,-19.44069481
magnetometer,smartphone,1.686339892843442e+18,19.21257019,-30.26004219,-23.06629562
magnetometer,smartphone,1.686339893042069e+18,29.62007141,-20.71095085,-21.64048386
magnetometer,smartphone,1.686339893240696e+18,31.03413391,-21.23184776,-21.67651558
magnetometer,smartphone,1.686339893439323e+18,32.26266479,-27.07472038,-4.357250214
magnetometer,smartphone,1.68633989363795e+18,34.23500061,-29.15246391,-2.723194122
magnetometer,smartphone,1.6863398938365778e+18,42.4513855,-17.59185219,14.6002121
magnetometer,smartphone,1.6863398940352049e+18,37.42922974,-22.23395348,8.251186371
magnetometer,smartphone,1.686339894233832e+18,28.82554626,-31.99336433,-3.686695099
magnetometer,smartphone,1.68633989443246e+18,30.7387085,-24.45385551,-20.82474899
magnetometer,smartphone,1.686339894631086e+18,31.82049561,-19.89978981,-23.65656281
magnetometer,smartphone,1.6863398948297142e+18,32.23568726,-21.45926476,-20.08078575
magnetometer,smartphone,1.686339895028341e+18,18.90190125,-28.01482201,-25.9412365
magnetometer,smartphone,1.686339895226968e+18,20.50271606,-26.94437599,-29.9593792
magnetometer,smartphone,1.686339895425596e+18,29.84715271,-24.7427845,-25.58724022
magnetometer,smartphone,1.686339895624223e+18,34.52755737,-22.78692818,-14.55486679
magnetometer,smartphone,1.686339895822849e+18,27.61712646,-30.98924828,-10.78467178
magnetometer,smartphone,1.686339896021476e+18,35.29324341,-27.25487328,-6.96314621
magnetometer,smartphone,1.686339896220103e+18,41.72389221,-17.39240837,-4.865577698
magnetometer,smartphone,1.68633989641873e+18,37.43234253,-20.93029976,8.138507843
magnetometer,smartphone,1.686339896617356e+18,31.38912964,-27.78706169,9.582954407
magnetometer,smartphone,1.686339896815984e+18,37.2321167,-26.54715919,-1.103645325
magnetometer,smartphone,1.686339897014611e+18,47.15843201,-17.56221581,-0.9309768677
magnetometer,smartphone,1.686339897213238e+18,38.1162262,-22.15724373,0.1344146729
magnetometer,smartphone,1.686339897411864e+18,31.83622742,-27.28928185,7.286956787
magnetometer,smartphone,1.6863398976104911e+18,35.37960815,-29.1915493,-0.2853469849
magnetometer,smartphone,1.686339897809119e+18,40.35054016,-24.39883995,4.98651886
magnetometer,smartphone,1.686339898007746e+18,33.76712036,-25.34873009,12.33112717
magnetometer,smartphone,1.6863398982063729e+18,30.58363342,-28.60977364,9.732769012
magnetometer,smartphone,1.686339898405e+18,39.47431946,-22.87062645,13.65124512
magnetometer,smartphone,1.686339898603627e+18,42.65858459,-17.82732582,16.53308105
magnetometer,smartphone,1.686339898802253e+18,31.50909424,-22.6345005,21.44161987
magnetometer,smartphone,1.686339899000881e+18,28.74430847,-27.91456795,17.18115234
magnetometer,smartphone,1.686339899199508e+18,32.54403687,-31.57278633,7.924343109
magnetometer,smartphone,1.686339899398134e+18,42.80973816,-20.04033089,11.86447144
magnetometer,smartphone,1.686339899596762e+18,32.57899475,-24.93152809,16.01726532
magnetometer,smartphone,1.686339899795389e+18,30.27655029,-27.2419796,13.40829468
magnetometer,smartphone,1.686339899994016e+18,36.7164917,-27.88683891,5.390087128
magnetometer,smartphone,1.6863399001926428e+18,38.72241211,-19.31198311,23.49631119
magnetometer,smartphone,1.68633990039127e+18,32.0960083,-23.46287727,18.48967743
magnetometer,smartphone,1.686339900589897e+18,27.76296997,-30.06258965,14.90820312
magnetometer,smartphone,1.686339900788524e+18,30.62289429,-33.35848236,5.52602005
magnetometer,smartphone,1.6863399009871508e+18,41.24665833,-23.92907524,10.60944366
magnetometer,smartphone,1.686339901185778e+18,36.91282654,-15.24471092,22.25487137
magnetometer,smartphone,1.686339901384405e+18,31.16586304,-30.28123665,4.251998901
magnetometer,smartphone,1.6863399015830318e+18,35.12947083,-30.01653862,-5.919033051
magnetometer,smartphone,1.686339901781659e+18,45.37939453,-20.90984917,8.187618256
magnetometer,smartphone,1.686339901980286e+18,37.16117859,-24.1049366,4.48122406
magnetometer,smartphone,1.686339902178913e+18,26.52406311,-30.46891975,-14.96028709
magnetometer,smartphone,1.68633990237754e+18,16.34124756,-30.19880486,-27.45777512
magnetometer,smartphone,1.6863399025761672e+18,19.41482544,-30.04239464,-27.54463959
magnetometer,smartphone,1.686339902774794e+18,19.15945435,-30.18567467,-24.28568268
magnetometer,smartphone,1.686339902973421e+18,15.5692749,-29.47541237,-27.5717907
magnetometer,smartphone,1.686339903172048e+18,22.73039246,-25.57501793,-30.76011848
magnetometer,smartphone,1.6863399033706752e+18,24.84410095,-26.77523232,-29.81827164
magnetometer,smartphone,1.686339903569302e+18,18.74568176,-23.84482384,-32.46535873
magnetometer,smartphone,1.686339903767929e+18,15.10365295,-27.8528614,-29.62456322
magnetometer,smartphone,1.6863399039665562e+18,19.75756836,-23.53945732,-32.88266754
magnetometer,smartphone,1.686339904165184e+18,23.59474182,-23.24490166,-29.86933136
magnetometer,smartphone,1.686339904363811e+18,19.39271545,-24.94659615,-29.02062035
magnetometer,smartphone,1.686339904562438e+18,14.14241028,-30.24707222,-26.14037895
magnetometer,smartphone,1.686339904761065e+18,16.86468506,-27.85733223,-27.98082924
magnetometer,smartphone,1.686339904959692e+18,19.37464905,-26.39194298,-27.1935463
magnetometer,smartphone,1.686339905158319e+18,18.98283386,-28.86735725,-24.11501694
magnetometer,smartphone,1.686339905356946e+18,11.45904541,-36.27099609,-17.91980553
magnetometer,smartphone,1.686339905555574e+18,15.71733093,-32.51974487,-22.56131363
magnetometer,smartphone,1.6863399057542008e+18,15.53663635,-33.89250946,-20.91132736
magnetometer,smartphone,1.686339905952828e+18,13.670578,-33.43305206,-20.48402596
magnetometer,smartphone,1.686339906151455e+18,7.504333496,-37.85031891,-15.00694847
magnetometer,smartphone,1.686339906350082e+18,14.74502563,-34.30950928,-19.5011692
magnetometer,smartphone,1.6863399065487089e+18,17.28616333,-34.69530487,-18.70377731
magnetometer,smartphone,1.686339906747338e+18,12.63137817,-33.89138794,-20.41086769
magnetometer,smartphone,1.686339906945965e+18,9.413879395,-37.74407959,-15.3409214
magnetometer,smartphone,1.686339907144592e+18,14.36399841,-32.83876801,-21.93266869
magnetometer,smartphone,1.686339907343219e+18,16.22575378,-34.0790329,-20.78816605
magnetometer,smartphone,1.686339907541846e+18,13.559021,-32.91377258,-20.24657059
magnetometer,smartphone,1.686339907740474e+18,13.0369873,-37.4936676,-15.66346359
magnetometer,smartphone,1.686339907939101e+18,13.82977295,-28.51531792,-29.06864166
magnetometer,smartphone,1.686339908137728e+18,16.90093994,-32.63333893,-22.61417961
magnetometer,smartphone,1.686339908336355e+18,13.94152832,-31.96432304,-21.50653076
magnetometer,smartphone,1.686339908534982e+18,9.948547363,-34.77253723,-21.19342041
magnetometer,smartphone,1.68633990873361e+18,12.88749695,-29.10957909,-28.8495636
magnetometer,smartphone,1.686339908932236e+18,18.96591187,-29.48584175,-24.61148643
magnetometer,smartphone,1.6863399091308628e+18,16.67138672,-26.04351234,-28.98753738
magnetometer,smartphone,1.68633990932949e+18,13.15011597,-32.37002563,-24.18595886
magnetometer,smartphone,1.686339909528118e+18,15.4710083,-27.67816734,-29.88861275
magnetometer,smartphone,1.6863399097267448e+18,20.55328369,-27.96926689,-25.94716072
magnetometer,smartphone,1.686339909925372e+18,17.59703064,-21.19851875,-33.49630356
magnetometer,smartphone,1.6863399101239992e+18,24.21060181,-20.71740913,-31.01552773
magnetometer,smartphone,1.686339910322627e+18,30.8964386,-8.068635941,-37.90883636
magnetometer,smartphone,1.686339910521254e+18,34.41004944,-21.8435688,-21.37316895
magnetometer,smartphone,1.686339910719881e+18,31.30090332,-24.51471519,-19.52093124
magnetometer,smartphone,1.686339910918508e+18,33.479599,-22.02256584,-23.41331482
magnetometer,smartphone,1.686313860185973e+18,0.7548522949,-19.77249908,-42.09226227
magnetometer,smartphone,1.686313860384572e+18,-0.2249908447,-18.85208321,-41.99662781
magnetometer,smartphone,1.6863138605831708e+18,0.8097381592,-17.96432877,-41.88904572
magnetometer,smartphone,1.68631386078177e+18,0.3866119385,-17.45059776,-42.01686478
magnetometer,smartphone,1.6863138609803692e+18,-2.844314575,-15.22545815,-42.77962112
magnetometer,smartphone,1.686313861178968e+18,-4.379364014,-15.66962624,-43.23389435
magnetometer,smartphone,1.6863138613775662e+18,-3.79826355,-17.05387688,-42.58215332
magnetometer,smartphone,1.6863138615761649e+18,-5.055419922,-15.6867466,-42.94966888
magnetometer,smartphone,1.686313861774765e+18,-2.557601929,-14.28121567,-42.98112106
magnetometer,smartphone,1.686313861973363e+18,-1.89163208,-12.28920555,-43.36534882
magnetometer,smartphone,1.686313862171961e+18,-1.193206787,-8.934993744,-43.55696869
magnetometer,smartphone,1.68631386237056e+18,-0.07510375977,-9.785196304,-43.57415009
magnetometer,smartphone,1.68631386256916e+18,-2.985961914,-13.20142937,-42.91188431
magnetometer,smartphone,1.6863138627677578e+18,-5.509338379,-16.30554008,-41.27887726
magnetometer,smartphone,1.686313862966357e+18,-5.328872681,-16.80231857,-40.45647049
magnetometer,smartphone,1.686313863164955e+18,-5.151229858,-14.7462101,-40.19492722
magnetometer,smartphone,1.686313863363554e+18,-5.203353882,-10.72300339,-40.18164062
magnetometer,smartphone,1.686313863562152e+18,-6.739608765,-7.966041565,-40.2215271
magnetometer,smartphone,1.686313863760751e+18,-5.638092041,-7.942617416,-39.90871429
magnetometer,smartphone,1.686313863959349e+18,-3.778686523,-6.952278137,-40.09422684
magnetometer,smartphone,1.686313864157948e+18,-4.660873413,-7.177885056,-40.21029663
magnetometer,smartphone,1.686313864356547e+18,-3.890609741,-3.50147438,-41.3650589
magnetometer,smartphone,1.686313864555145e+18,-4.603424072,-2.84090519,-41.73717117
magnetometer,smartphone,1.686313864753744e+18,-4.472503662,-0.7387113571,-42.61788559
magnetometer,smartphone,1.686313864952343e+18,-2.455429077,1.566203117,-44.29703903
magnetometer,smartphone,1.686313865150941e+18,-2.100921631,-0.06204032898,-44.96690369
magnetometer,smartphone,1.68631386534954e+18,2.39654541,-0.1528911591,-46.18118286
magnetometer,smartphone,1.686313865548138e+18,1.274230957,3.567810059,-46.79894638
magnetometer,smartphone,1.686313865746737e+18,0.9673461914,2.374583721,-47.71636963
magnetometer,smartphone,1.686313865945336e+18,4.637069702,4.356266022,-49.02735138
magnetometer,smartphone,1.686313866143935e+18,2.959747314,5.580101013,-49.85670853
magnetometer,smartphone,1.686313866342533e+18,2.893600464,2.865174294,-50.44299316
magnetometer,smartphone,1.686313866541132e+18,4.722961426,0.4780397415,-51.77500153
magnetometer,smartphone,1.6863138667397312e+18,5.218109131,3.00541544,-52.11056137
magnetometer,smartphone,1.686313866938329e+18,6.030807495,3.531437397,-52.80186081
magnetometer,smartphone,1.686313867136928e+18,8.035888672,1.417621613,-53.81872559
magnetometer,smartphone,1.686313867335527e+18,8.605957031,0.849565506,-54.00238419
magnetometer,smartphone,1.686313867534126e+18,9.211074829,-3.530132294,-54.41659164
magnetometer,smartphone,1.686313867732724e+18,9.149627686,-2.553998947,-55.34235382
magnetometer,smartphone,1.6863138679313231e+18,3.630508423,-1.894790649,-56.02244186
magnetometer,smartphone,1.6863138681299218e+18,3.089599609,-1.603433609,-56.56635284
magnetometer,smartphone,1.686313868328521e+18,2.289932251,-3.169009209,-56.35589218
magnetometer,smartphone,1.6863138685271188e+18,1.642807007,-8.917022705,-55.3286438
magnetometer,smartphone,1.686313868725718e+18,1.25340271,-9.892784119,-54.95323944
magnetometer,smartphone,1.686313868924317e+18,-0.7021331787,-7.133281708,-55.67162323
magnetometer,smartphone,1.6863138691229169e+18,-2.550735474,-6.901323318,-55.54246521
magnetometer,smartphone,1.686313869321516e+18,-1.413894653,-7.569063187,-56.01343155
magnetometer,smartphone,1.686313869520114e+18,-3.517333984,-10.65911102,-56.37117386
magnetometer,smartphone,1.686313869718714e+18,-2.189697266,-15.57124138,-55.68031311
magnetometer,smartphone,1.686313869917311e+18,-0.02601623535,-19.83631516,-55.53432083
magnetometer,smartphone,1.68631387011591e+18,-1.845779419,-17.86331177,-57.41965485
magnetometer,smartphone,1.6863138703145088e+18,-3.436187744,-18.71371269,-57.55072021
magnetometer,smartphone,1.686313870513108e+18,-3.56690979,-19.28359413,-58.64406586
magnetometer,smartphone,1.6863138707117071e+18,-4.686325073,-21.80074501,-57.94256592
magnetometer,smartphone,1.686313870910306e+18,-0.2136993408,-25.65340996,-56.03982925
magnetometer,smartphone,1.686313871108905e+18,1.17124939,-27.3584156,-54.91883087
magnetometer,smartphone,1.686313871307504e+18,-3.046859741,-24.98287773,-54.23456573
magnetometer,smartphone,1.686313871506103e+18,-4.312927246,-25.60662651,-51.71032715
magnetometer,smartphone,1.686313871704702e+18,-5.073974609,-25.95523262,-49.68754578
magnetometer,smartphone,1.686313871903301e+18,-2.442459106,-27.34889412,-46.3044014
magnetometer,smartphone,1.6863138721019e+18,0.7972869873,-28.69281578,-41.82028198
magnetometer,smartphone,1.686313872300499e+18,4.499847412,-27.00077629,-39.09447479
magnetometer,smartphone,1.686313872499098e+18,2.595535278,-23.21545982,-38.55224228
magnetometer,smartphone,1.686313872697698e+18,1.45375061,-21.25156403,-37.36186981
magnetometer,smartphone,1.686313872896297e+18,1.010299683,-21.29072189,-34.34334564
magnetometer,smartphone,1.686313873094896e+18,4.666870117,-21.15403938,-32.28159332
magnetometer,smartphone,1.686313873293494e+18,7.637435913,-21.37919807,-31.50297928
magnetometer,smartphone,1.686313873492095e+18,9.958679199,-18.68115044,-32.92056656
magnetometer,smartphone,1.686313873690694e+18,8.80430603,-18.66571617,-34.08253098
magnetometer,smartphone,1.686313873889293e+18,8.917037964,-18.55143356,-35.04536819
magnetometer,smartphone,1.686313874087893e+18,9.925476074,-19.51679993,-36.1460495
magnetometer,smartphone,1.6863138742864922e+18,15.47816467,-21.51809692,-35.92620468
magnetometer,smartphone,1.6863138744850918e+18,19.47924805,-19.66007233,-38.26324463
magnetometer,smartphone,1.686313874683691e+18,25.06298828,-16.04838371,-38.82643127
magnetometer,smartphone,1.6863138748822912e+18,26.52348328,-16.88738823,-40.56295013
magnetometer,smartphone,1.686313875080891e+18,30.88635254,-14.41464996,-41.43694687
magnetometer,smartphone,1.68631387527949e+18,32.93717957,-3.665742874,-43.69249725
magnetometer,smartphone,1.68631387547809e+18,31.72715759,3.374772072,-44.50235748
magnetometer,smartphone,1.6863138756766902e+18,30.99067688,10.78382015,-43.53478622
magnetometer,smartphone,1.686313875875289e+18,25.43080139,14.70367432,-45.48068237
magnetometer,smartphone,1.686313876073889e+18,21.36683655,17.71528625,-46.4524498
magnetometer,smartphone,1.686313876272489e+18,16.72860718,20.66137695,-47.30866241
magnetometer,smartphone,1.686313876471089e+18,8.97845459,20.00525665,-48.82614517
magnetometer,smartphone,1.6863138766696888e+18,4.04284668,16.74536324,-50.01042175
magnetometer,smartphone,1.686313876868289e+18,-0.7589569092,19.88805008,-48.61614609
magnetometer,smartphone,1.6863138770668882e+18,-1.251953125,17.48583984,-48.66802216
magnetometer,smartphone,1.686313877265488e+18,-2.489822388,16.22569466,-49.52093506
magnetometer,smartphone,1.686313877464087e+18,-7.359298706,15.08442116,-48.8936615
magnetometer,smartphone,1.686313877662688e+18,-7.004974365,11.20803356,-49.66088486
magnetometer,smartphone,1.686313877861289e+18,-9.547943115,10.08520699,-49.71673584
magnetometer,smartphone,1.6863138780598892e+18,-11.07543945,10.05869865,-48.66795349
magnetometer,smartphone,1.6863138782584888e+18,-11.49099731,11.31885433,-48.55704117
magnetometer,smartphone,1.6863138784570898e+18,-11.76864624,9.194234848,-49.29436493
magnetometer,smartphone,1.68631387865569e+18,-7.228881836,6.881045341,-50.64208603
magnetometer,smartphone,1.68631387885429e+18,-5.386367798,4.338923454,-50.47190475
magnetometer,smartphone,1.68631387905289e+18,-4.902770996,8.443761826,-50.10359955
magnetometer,smartphone,1.68631387925149e+18,-6.353027344,6.492537975,-49.83467865
magnetometer,smartphone,1.686313879450089e+18,-6.780258179,6.281575203,-50.09795761
magnetometer,smartphone,1.686313879648691e+18,-8.600784302,4.309278011,-49.87844086
