sensor_type,device_type,timestamps,x,y,z
accelerometer,smartphone,1.68633927673953e+18,-4.356839905,-8.768765259,4.421056366
accelerometer,smartphone,1.686339276938159e+18,-2.153272247,-6.730903015,-0.4583468628
accelerometer,smartphone,1.686339277136788e+18,2.172282715,-11.7887352,-2.517913971
accelerometer,smartphone,1.686339277335416e+18,-3.735781403,-10.11132339,0.9892927551
accelerometer,smartphone,1.686339277534045e+18,-1.243164825,-10.67744614,0.352666626
accelerometer,smartphone,1.6863392777326738e+18,-1.160087585,-9.580377502,0.05373825073
accelerometer,smartphone,1.686339277931301e+18,-1.616937561,-10.77728851,-2.903212738
accelerometer,smartphone,1.68633927812993e+18,-1.416654053,-7.106172638,0.6541397095
accelerometer,smartphone,1.68633927832856e+18,-2.241289215,-6.657705231,-1.421144714
accelerometer,smartphone,1.6863392785271872e+18,-0.7231462097,-9.235045624,-0.1234931946
accelerometer,smartphone,1.686339278725816e+18,-2.861449585,-9.263336792,2.112107849
accelerometer,smartphone,1.686339278924445e+18,-3.182531891,-9.445807343,0.04670288086
accelerometer,smartphone,1.686339279123073e+18,-3.827839966,-11.47917892,-1.245110779
accelerometer,smartphone,1.686339279321702e+18,-3.529809723,-9.270970917,-1.773212585
accelerometer,smartphone,1.686339279520331e+18,-1.242117004,-7.709418182,0.3769161987
accelerometer,smartphone,1.68633927971896e+18,1.554068298,-10.35651352,-3.536545715
accelerometer,smartphone,1.686339279917588e+18,-1.964365082,-9.877060547,0.9268725586
accelerometer,smartphone,1.686339280116218e+18,-1.357976074,-11.17980148,0.710123291
accelerometer,smartphone,1.686339280314847e+18,-2.257605286,-9.803264008,1.12790451
accelerometer,smartphone,1.6863392805134758e+18,-1.447938995,-13.45611786,-1.550924835
accelerometer,smartphone,1.6863392807121042e+18,1.832938385,-10.52461395,-0.1700463867
accelerometer,smartphone,1.686339280910733e+18,-3.087928619,-5.854176178,-0.7818241882
accelerometer,smartphone,1.686339281109362e+18,-3.116219788,-9.47769104,-0.1209484863
accelerometer,smartphone,1.686339281307991e+18,-3.190615082,-11.57991943,3.481160889
accelerometer,smartphone,1.686339281506619e+18,-1.614991608,-9.80176712,-0.252973938
accelerometer,smartphone,1.686339281705248e+18,-3.651207275,-10.13856674,0.7152127075
accelerometer,smartphone,1.686339281903877e+18,-4.860692139,-6.994504852,2.249222717
accelerometer,smartphone,1.686339282102506e+18,-2.896327057,-6.764133911,-0.653840332
accelerometer,smartphone,1.686339282301134e+18,4.279600525,-15.44593002,-2.583327942
accelerometer,smartphone,1.686339282499763e+18,-1.686243439,-6.862180023,0.2014810181
accelerometer,smartphone,1.6863392826983918e+18,-1.357527008,-9.564211121,1.062191162
accelerometer,smartphone,1.686339282897021e+18,-0.4992118835,-9.465865631,-2.234553223
accelerometer,smartphone,1.686339283095649e+18,-2.481539612,-13.22020844,0.3052153015
accelerometer,smartphone,1.686339283294278e+18,-1.009650421,-10.8013884,0.4210743713
accelerometer,smartphone,1.686339283492907e+18,-1.680405579,-7.649093628,-2.534529419
accelerometer,smartphone,1.686339283691536e+18,4.638554077,-14.33643723,-6.343658295
accelerometer,smartphone,1.686339283890165e+18,-4.728067932,-3.24001236,-1.567091217
accelerometer,smartphone,1.686339284088793e+18,-3.115171967,-7.534731445,-0.9728269958
accelerometer,smartphone,1.686339284287422e+18,-1.426533508,-9.152567139,0.4165837097
accelerometer,smartphone,1.686339284486051e+18,-1.751507721,-10.94374237,0.9006770325
accelerometer,smartphone,1.686339284684679e+18,-5.122048645,-7.83485733,2.20326828
accelerometer,smartphone,1.686339284883308e+18,-4.225413208,-7.415130157,-0.1324745178
accelerometer,smartphone,1.686339285081936e+18,-0.4131408691,-8.97338974,-1.78204422
accelerometer,smartphone,1.686339285280565e+18,-4.14907196,-10.72774155,-1.304088135
accelerometer,smartphone,1.686339285479194e+18,-2.807262268,-8.51594101,0.808768158
accelerometer,smartphone,1.6863392856778222e+18,-4.222569122,-8.345295868,0.494122467
accelerometer,smartphone,1.686339285876451e+18,-4.090543671,-8.784332886,0.02814147949
accelerometer,smartphone,1.6863392860750812e+18,-1.482666779,-9.587562561,0.6557862854
accelerometer,smartphone,1.68633928627371e+18,-3.873644714,-8.678203583,0.8137078857
accelerometer,smartphone,1.686339286472338e+18,-4.184099121,-9.647587738,-1.44853775
accelerometer,smartphone,1.686339286670967e+18,-3.059487762,-6.205196228,-0.9442364502
accelerometer,smartphone,1.686339286869596e+18,-1.927541656,-11.52677994,-3.227588196
accelerometer,smartphone,1.686339287068225e+18,-2.254162445,-8.739875336,0.9978250122
accelerometer,smartphone,1.686339287266853e+18,-3.117866364,-8.035440216,0.6432124329
accelerometer,smartphone,1.686339287465482e+18,-4.080514526,-8.557105408,0.2377056885
accelerometer,smartphone,1.6863392876641108e+18,-3.463796997,-10.42641815,1.735640717
accelerometer,smartphone,1.68633928786274e+18,-2.635718994,-9.174421692,2.108814697
accelerometer,smartphone,1.686339288061367e+18,-5.479804688,-6.925348663,-1.298399963
accelerometer,smartphone,1.686339288259996e+18,2.446362762,-10.3036734,-1.680106201
accelerometer,smartphone,1.686339288458625e+18,-7.454049225,-10.45246399,0.8780740356
accelerometer,smartphone,1.686339288657254e+18,-3.401227112,-9.481133881,2.449356537
accelerometer,smartphone,1.686339288855882e+18,-2.768642578,-9.790839844,1.332379303
accelerometer,smartphone,1.686339289054512e+18,-3.370540924,-9.398505707,2.085762634
accelerometer,smartphone,1.686339289253141e+18,-2.441722412,-10.34708313,-5.398673401
accelerometer,smartphone,1.68633928945177e+18,-0.6635700989,-11.38741974,0.1579216003
accelerometer,smartphone,1.686339289650398e+18,-3.196003876,-5.511389008,-1.546434174
accelerometer,smartphone,1.6863392898490268e+18,-1.635199585,-9.457033997,-4.273612976
accelerometer,smartphone,1.686339290047656e+18,-3.366499329,-5.192102966,0.9915380859
accelerometer,smartphone,1.686339290246284e+18,-2.849923553,-7.587421875,1.824256439
accelerometer,smartphone,1.686339290444913e+18,-4.540507965,-8.683592377,-0.9259744263
accelerometer,smartphone,1.686339290643542e+18,-4.76578949,-11.49295029,-0.4640350342
accelerometer,smartphone,1.686339290842171e+18,-4.128714294,-10.97472794,-1.964215393
accelerometer,smartphone,1.6863392910408e+18,-5.30287262,-4.439019012,-1.039887543
accelerometer,smartphone,1.686339291239428e+18,-3.069816284,-7.123686218,-0.4161346436
accelerometer,smartphone,1.686339291438057e+18,-2.351160736,-6.668033752,0.8710386658
accelerometer,smartphone,1.686339291636686e+18,-2.926264801,-7.156468048,0.8499325562
accelerometer,smartphone,1.686339291835315e+18,-3.963158569,-9.946965179,-0.3670367432
accelerometer,smartphone,1.6863392920339438e+18,-5.890999603,-10.85782104,-2.098186798
accelerometer,smartphone,1.6863392922325722e+18,-1.345402222,-9.561816101,0.9780661011
accelerometer,smartphone,1.686339292431201e+18,-2.29338089,-9.154812469,-4.10581192
accelerometer,smartphone,1.68633929262983e+18,-6.013444977,-14.28045364,-2.393522644
accelerometer,smartphone,1.686339292828459e+18,-2.454595642,-10.8518335,1.702110443
accelerometer,smartphone,1.686339293027088e+18,-3.787274323,-9.832004242,0.8930429077
accelerometer,smartphone,1.6863392932257162e+18,-3.657793579,-10.77908478,-0.5885760498
accelerometer,smartphone,1.686339293424345e+18,-5.988147583,-8.311765594,2.52390152
accelerometer,smartphone,1.686339293622974e+18,-5.25721756,-5.44672348,-0.6020480347
accelerometer,smartphone,1.686339293821603e+18,-2.843037872,-9.20974823,-3.580853577
accelerometer,smartphone,1.686339294020233e+18,-3.092269592,-7.630382538,0.499511261
accelerometer,smartphone,1.686339294218862e+18,-2.649640045,-8.453969879,0.6146218872
accelerometer,smartphone,1.68633929441749e+18,-4.38902298,-9.745933228,0.4837939453
accelerometer,smartphone,1.686339294616118e+18,-7.096143494,-10.01881577,-4.132157135
accelerometer,smartphone,1.6863392948147482e+18,-1.127605133,-11.19746475,-0.8786727905
accelerometer,smartphone,1.686339295013376e+18,-0.8319699097,-7.968679047,-1.731898499
accelerometer,smartphone,1.6863392952120049e+18,-4.546645203,-11.19102814,0.5646258545
accelerometer,smartphone,1.686339295410633e+18,-4.637356567,-11.59114609,2.408341827
accelerometer,smartphone,1.686339295609262e+18,-2.970273285,-10.269245,0.9110055542
accelerometer,smartphone,1.686339295807891e+18,-4.385580139,-10.78626984,-2.577939148
accelerometer,smartphone,1.686339296006519e+18,-7.761509857,-7.841593323,4.014352112
accelerometer,smartphone,1.686339296205148e+18,-4.759053497,-6.129154358,-0.3436853027
accelerometer,smartphone,1.6863392964037768e+18,-1.062789917,-10.04920258,-2.620301056
accelerometer,smartphone,1.686339296602405e+18,-3.990701294,-5.877078552,0.6662644958
accelerometer,smartphone,1.686339296801034e+18,-3.600612488,-9.361083527,1.83817749
accelerometer,smartphone,1.686339296999663e+18,-3.670367432,-8.865164795,0.7098239136
accelerometer,smartphone,1.686339297198292e+18,-3.826642456,-11.66748734,-2.083217926
accelerometer,smartphone,1.6863392973969208e+18,-5.754782867,-7.771539001,3.054248657
accelerometer,smartphone,1.6863392975955492e+18,-4.938829651,-6.251300354,-0.6855743408
accelerometer,smartphone,1.686339297794178e+18,-0.2279759216,-9.416767731,-3.260669403
accelerometer,smartphone,1.6863392979928082e+18,-4.984185333,-4.472698975,-0.693507843
accelerometer,smartphone,1.686339298191437e+18,-2.43378891,-10.10189301,-0.0845741272
accelerometer,smartphone,1.686339298390066e+18,-3.874093781,-8.922495575,0.7273374939
accelerometer,smartphone,1.686339298588694e+18,-2.843486938,-11.63575333,-1.528770905
accelerometer,smartphone,1.686339298787323e+18,-6.526577911,-7.320676575,2.181713104
accelerometer,smartphone,1.686339298985951e+18,-4.339775391,-6.855144653,-0.5484594727
accelerometer,smartphone,1.686339299184581e+18,1.213526459,-9.921967163,-3.44822937
accelerometer,smartphone,1.686339299383209e+18,-4.122726746,-5.169949036,1.188378754
accelerometer,smartphone,1.6863392995818378e+18,-1.4929953,-12.31084946,-0.4221221924
accelerometer,smartphone,1.686339299780467e+18,-3.97243927,-9.554331665,1.193917236
accelerometer,smartphone,1.686339299979095e+18,-4.582570496,-8.640332336,0.7232958984
accelerometer,smartphone,1.686339300177724e+18,-2.405048676,-11.7011673,-2.833757172
accelerometer,smartphone,1.686339300376352e+18,-6.610553284,-10.27403503,0.9180409241
accelerometer,smartphone,1.6863393005749809e+18,-4.458179169,-5.380710754,-1.960622864
accelerometer,smartphone,1.6863393007736102e+18,-0.05912704468,-10.91006241,-3.606450348
accelerometer,smartphone,1.68633930097224e+18,-4.084556122,-6.424340515,1.565294952
accelerometer,smartphone,1.686339301170868e+18,-3.395089874,-8.085585938,1.368304596
accelerometer,smartphone,1.686339301369497e+18,-3.467539215,-9.048084412,-0.5125341797
accelerometer,smartphone,1.686339301568125e+18,-2.84094223,-10.99837875,0.6719526672
accelerometer,smartphone,1.686339301766755e+18,-6.631210327,-7.211553497,2.673440552
accelerometer,smartphone,1.686339301965384e+18,-5.149291992,-6.574328613,-0.762664032
accelerometer,smartphone,1.686339302164011e+18,0.9876461792,-11.83947968,-2.155218201
accelerometer,smartphone,1.68633930236264e+18,-3.085084534,-5.151088257,0.423918457
accelerometer,smartphone,1.68633930256127e+18,-3.550616455,-9.117090912,2.408491516
accelerometer,smartphone,1.686339302759899e+18,-3.524121552,-8.974437561,-1.717827759
accelerometer,smartphone,1.686339302958528e+18,-3.33820816,-10.93715607,0.7424560547
accelerometer,smartphone,1.686339303157156e+18,-7.134164429,-7.163653107,3.401376801
accelerometer,smartphone,1.686339303355785e+18,-3.970343628,-6.429429932,0.4852908325
accelerometer,smartphone,1.686339303554414e+18,0.3273692322,-12.2385498,-3.221151581
accelerometer,smartphone,1.686339303753043e+18,-4.920567627,-7.372169495,0.8298742676
accelerometer,smartphone,1.6863393039516708e+18,-3.413052521,-10.01627106,1.215622101
accelerometer,smartphone,1.6863393041503e+18,-3.556304626,-9.214837646,0.3635939026
accelerometer,smartphone,1.686339304348929e+18,-3.610641632,-11.04583008,-0.4296066284
accelerometer,smartphone,1.686339304547558e+18,-8.267008667,-7.15392334,2.897225189
accelerometer,smartphone,1.686339304746186e+18,-4.451742554,-6.294261017,-0.1755848694
accelerometer,smartphone,1.6863393049448148e+18,0.68332901,-9.936187592,-1.829046478
accelerometer,smartphone,1.686339305143444e+18,-7.293582916,-8.862919464,-0.2167492676
accelerometer,smartphone,1.686339305342072e+18,-3.73727829,-10.11282028,1.639839935
accelerometer,smartphone,1.686339305540701e+18,-4.446503448,-9.429940338,0.04849914551
accelerometer,smartphone,1.68633930573933e+18,-3.32069458,-9.551487579,0.6810836792
accelerometer,smartphone,1.686339305937958e+18,-4.996759186,-10.40097107,-1.787582703
accelerometer,smartphone,1.686339306136586e+18,-2.953358459,-11.27620102,-2.026186523
accelerometer,smartphone,1.686339306335215e+18,-4.376898193,-4.445006561,-1.657952271
accelerometer,smartphone,1.686339306533844e+18,-0.3827540588,-11.23279129,-3.617826691
accelerometer,smartphone,1.686339306732472e+18,-3.272494812,-5.53683609,0.3215313721
accelerometer,smartphone,1.6863393069311012e+18,-3.716920624,-8.031997375,1.691482544
accelerometer,smartphone,1.68633930712973e+18,-3.486699371,-9.191785583,-2.087858276
accelerometer,smartphone,1.686339307328358e+18,-3.402723999,-10.70678513,1.407972107
accelerometer,smartphone,1.686339307526987e+18,-5.524262238,-8.861123199,1.363215179
accelerometer,smartphone,1.686339307725616e+18,-3.853436737,-8.699459381,0.5114863586
accelerometer,smartphone,1.686339307924244e+18,-2.075583801,-9.271120605,-3.179238739
accelerometer,smartphone,1.686339308122874e+18,-2.099833374,-6.874903564,-2.442919922
accelerometer,smartphone,1.686339308321503e+18,-5.849984894,-17.34009109,1.259630585
accelerometer,smartphone,1.686339308520131e+18,-7.599995728,-9.91642868,1.657353516
accelerometer,smartphone,1.68633930871876e+18,-2.779719543,-9.163344727,0.3330574036
accelerometer,smartphone,1.6863393089173888e+18,-4.483326874,-8.387358398,0.4998106384
accelerometer,smartphone,1.686339309116016e+18,-3.584446106,-10.2758313,0.7845185852
accelerometer,smartphone,1.686339309314645e+18,-5.593717804,-10.91919342,0.9735754395
accelerometer,smartphone,1.686339309513274e+18,-2.393822021,-10.41983185,1.678160248
accelerometer,smartphone,1.686339309711902e+18,-1.896855469,-6.475384369,-2.156266022
accelerometer,smartphone,1.686339309910531e+18,-2.821931763,-10.31085846,-4.878205719
accelerometer,smartphone,1.686339310109159e+18,0.2174977112,-6.565496979,-0.8693920898
accelerometer,smartphone,1.686339310307789e+18,-4.247716827,-8.640332336,0.8318202209
accelerometer,smartphone,1.686339310506418e+18,-3.992198181,-9.424551544,0.6816824341
accelerometer,smartphone,1.686339310705045e+18,-3.289259949,-8.919052734,0.527353363
accelerometer,smartphone,1.6863393109036751e+18,-5.353467407,-11.70461014,0.05508544922
accelerometer,smartphone,1.686339311102303e+18,-4.399351501,-10.97278198,0.0643661499
accelerometer,smartphone,1.686339311300931e+18,-4.768932953,-5.7357724,-1.426982574
accelerometer,smartphone,1.6863393114995602e+18,-0.2749781799,-15.24145523,-5.672154694
accelerometer,smartphone,1.686339311698188e+18,-3.778143311,-5.627697144,1.390757904
accelerometer,smartphone,1.686339311896817e+18,-3.200045471,-9.116043091,1.224902802
accelerometer,smartphone,1.686339312095446e+18,-3.704346771,-8.916208649,0.2683918762
accelerometer,smartphone,1.6863393122940751e+18,-5.492827606,-11.56614807,0.8303233337
accelerometer,smartphone,1.686339312492704e+18,-6.691534882,-9.787247314,1.924248505
accelerometer,smartphone,1.686339312691332e+18,-4.817581787,-7.127129059,1.792672119
accelerometer,smartphone,1.686339312889961e+18,-0.9954299927,-7.464078369,-1.687740326
accelerometer,smartphone,1.686339313088589e+18,-5.347779236,-9.698182526,-2.136207733
accelerometer,smartphone,1.6863393132872182e+18,-5.147346039,-9.381441193,1.170865173
accelerometer,smartphone,1.686339313485847e+18,-2.464624786,-8.761430511,0.9455836487
accelerometer,smartphone,1.686339313684475e+18,-4.716841278,-8.823251953,-0.333356781
accelerometer,smartphone,1.686339313883104e+18,-2.502046967,-12.16385513,0.3107537842
accelerometer,smartphone,1.686339314081732e+18,-5.452860718,-10.83611618,2.041604462
accelerometer,smartphone,1.686339314280361e+18,-3.964655457,-4.207450562,-1.191372528
accelerometer,smartphone,1.6863393144789888e+18,-0.655486908,-10.72235275,-4.0941362
accelerometer,smartphone,1.686339314677618e+18,-3.35691925,-6.147715759,0.4575984192
accelerometer,smartphone,1.686339314876246e+18,-2.360890503,-8.143515472,0.4101470947
accelerometer,smartphone,1.686339315074874e+18,-3.83906662,-9.094188538,0.3243754578
accelerometer,smartphone,1.6863393152735022e+18,-2.010319519,-13.80339569,-0.4152365112
accelerometer,smartphone,1.686339315472131e+18,-4.202810211,-10.1828746,1.218765564
accelerometer,smartphone,1.686339315670759e+18,-4.568799133,-5.042563934,-1.219064941
accelerometer,smartphone,1.686339315869388e+18,0.6450086975,-15.73123672,-4.64873291
accelerometer,smartphone,1.686339316068016e+18,-3.268902283,-5.290149078,0.7966433716
accelerometer,smartphone,1.686339316266645e+18,-3.323239288,-7.802524567,1.301693115
accelerometer,smartphone,1.686339316465274e+18,-2.641856232,-9.460626526,-0.3686833191
accelerometer,smartphone,1.686339316663903e+18,-2.720891876,-12.3129451,0.4860392761
accelerometer,smartphone,1.68633931686253e+18,-6.737189941,-9.798174591,1.638492737
accelerometer,smartphone,1.686339317061159e+18,-4.785997467,-5.4982164,-2.059417419
accelerometer,smartphone,1.686339317259787e+18,0.6533912659,-15.38500671,-3.660338287
accelerometer,smartphone,1.686339317458416e+18,-3.42832077,-5.230572968,1.101559296
accelerometer,smartphone,1.686339317657044e+18,-3.119213562,-7.847131805,1.171164551
accelerometer,smartphone,1.6863393178556718e+18,-2.398312683,-8.99449585,-0.0002993774414
accelerometer,smartphone,1.686339318054302e+18,-2.859204254,-13.43920303,-0.6926097107
accelerometer,smartphone,1.686339318252929e+18,-6.176455994,-9.667945404,1.41351059
accelerometer,smartphone,1.6863393184515592e+18,-4.731510773,-4.703369293,-1.373244324
accelerometer,smartphone,1.686339318650187e+18,-1.269809418,-12.67249741,-2.227667542
accelerometer,smartphone,1.686339318848816e+18,-3.780238953,-5.770649872,0.8262817383
accelerometer,smartphone,1.6863393190474442e+18,-2.741848297,-7.381300507,1.385818176
accelerometer,smartphone,1.686339319246073e+18,-2.79768219,-8.649912415,-0.6035449219
accelerometer,smartphone,1.686339319444701e+18,-2.883603516,-12.09350143,-3.037633209
accelerometer,smartphone,1.686339319643329e+18,-4.158352661,-9.833950195,-0.5343887329
accelerometer,smartphone,1.686339319841958e+18,-4.300407257,-4.185296631,-2.13186676
accelerometer,smartphone,1.686339320040585e+18,-2.066452789,-10.72504715,-4.571194153
accelerometer,smartphone,1.6863393202392138e+18,-2.007176056,-5.352569275,0.5002597046
accelerometer,smartphone,1.686339320437842e+18,-3.536994781,-7.295828247,1.685045929
accelerometer,smartphone,1.68633932063647e+18,-3.360062714,-8.43286377,-0.09699829102
accelerometer,smartphone,1.686339320835099e+18,-3.126248932,-12.3912323,0.4317022705
accelerometer,smartphone,1.686339321033727e+18,-6.30443985,-7.573800201,2.448907471
accelerometer,smartphone,1.686339321232356e+18,-4.165837097,-6.344855804,0.05583389282
accelerometer,smartphone,1.686339321430984e+18,0.2971321106,-8.737779694,-2.550995178
accelerometer,smartphone,1.686339321629612e+18,-2.824925537,-5.690416718,1.771715698
accelerometer,smartphone,1.6863393218282412e+18,-3.363655243,-9.86029541,1.070124664
accelerometer,smartphone,1.686339322026869e+18,-3.652554474,-9.317823486,0.3589535522
accelerometer,smartphone,1.686339322225498e+18,-2.237097931,-11.96042816,0.2020797729
accelerometer,smartphone,1.686339322424126e+18,-7.649692383,-6.94450882,2.408940582
accelerometer,smartphone,1.686339322622754e+18,-4.467609558,-6.132896576,0.008681945801
accelerometer,smartphone,1.686339322821383e+18,0.656534729,-14.58477081,-3.968996429
accelerometer,smartphone,1.6863393230200118e+18,-3.112327881,-0.6912625122,0.6080355835
accelerometer,smartphone,1.68633932321864e+18,-0.08472381592,-10.49362839,0.07469467163
accelerometer,smartphone,1.686339323417269e+18,-2.912643127,-8.82714386,0.860710144
accelerometer,smartphone,1.686339323615896e+18,-0.4537065125,-12.26025467,-3.080593872
accelerometer,smartphone,1.686339323814525e+18,-6.605314178,-7.410938873,2.868484955
accelerometer,smartphone,1.686339324013154e+18,-3.763922882,-6.410120087,-1.262025604
accelerometer,smartphone,1.686339324211782e+18,-0.6394702148,-7.539820862,-1.523382111
accelerometer,smartphone,1.686339324410409e+18,-5.195994873,-2.600542145,2.268382874
accelerometer,smartphone,1.686339324609039e+18,-1.187779999,-9.795480194,-0.7526348877
accelerometer,smartphone,1.686339324807667e+18,-3.026107178,-9.477391663,0.8541238403
accelerometer,smartphone,1.686339325006294e+18,-0.8315208435,-11.04463257,-4.448748779
accelerometer,smartphone,1.686339325204923e+18,-7.590116272,-9.610914001,3.073558502
accelerometer,smartphone,1.686339325403551e+18,-3.832630005,-5.606591034,1.005608826
accelerometer,smartphone,1.686339325602179e+18,-2.212249603,-6.561455383,-2.355801086
accelerometer,smartphone,1.686339325800808e+18,-2.524949341,-17.78751068,-7.687563629
accelerometer,smartphone,1.686339325999437e+18,-4.941524048,-10.86335953,1.009051666
accelerometer,smartphone,1.686339326198066e+18,-2.102827148,-10.3898941,0.6150709534
accelerometer,smartphone,1.686339326396693e+18,-4.563110962,-11.08310257,0.4212240601
accelerometer,smartphone,1.686339326595322e+18,-4.666396179,-9.103169861,-1.434167633
accelerometer,smartphone,1.686339326793951e+18,-0.7929011536,-10.90227859,0.1869612122
accelerometer,smartphone,1.686339326992579e+18,-1.986668701,-7.073091431,-2.210153961
accelerometer,smartphone,1.686339327191208e+18,-3.6190242,-9.331145782,-2.55428833
accelerometer,smartphone,1.686339327389836e+18,-4.931644592,-10.43959076,-0.007484436035
accelerometer,smartphone,1.686339327588465e+18,-1.877096558,-9.161398773,-0.04101470947
accelerometer,smartphone,1.686339327787093e+18,-3.796405334,-8.819060669,0.4960684204
accelerometer,smartphone,1.686339327985721e+18,-3.478167114,-12.02868622,-3.250041504
accelerometer,smartphone,1.68633932818435e+18,-3.490740967,-10.79989151,-1.535806274
accelerometer,smartphone,1.686339328382978e+18,-3.818110199,-5.523663483,-2.371219025
accelerometer,smartphone,1.6863393285816072e+18,-0.4013154602,-8.457263031,-3.758983154
accelerometer,smartphone,1.686339328780235e+18,-7.807763672,-5.637875977,1.053658905
accelerometer,smartphone,1.686339328978864e+18,-0.2065704346,-9.970765686,-0.419128418
accelerometer,smartphone,1.686339329177492e+18,-3.175795898,-8.383466492,0.4331991577
accelerometer,smartphone,1.68633932937612e+18,-1.871109009,-12.66306702,-2.177222443
accelerometer,smartphone,1.686339329574749e+18,-1.893861694,-11.2473111,1.109343109
accelerometer,smartphone,1.686339329773377e+18,-2.532882843,-6.85783905,-3.306174774
accelerometer,smartphone,1.686339329972006e+18,-0.8638536072,-9.008566589,-3.166664886
accelerometer,smartphone,1.686339330170634e+18,-6.372997284,-9.853409729,0.6283932495
accelerometer,smartphone,1.686339330369262e+18,-2.160307617,-8.534951477,-0.337098999
accelerometer,smartphone,1.686339330567891e+18,-2.627336426,-8.849597168,0.8331674194
accelerometer,smartphone,1.686339330766519e+18,-1.846260681,-12.37282059,-2.124232635
accelerometer,smartphone,1.6863393309651471e+18,-4.941524048,-10.53613998,1.028211823
accelerometer,smartphone,1.686339331163775e+18,-3.996838531,-5.902076569,-2.629581757
accelerometer,smartphone,1.686339331362405e+18,-0.145796814,-10.48539551,-3.230282593
accelerometer,smartphone,1.686339331561033e+18,-2.985242157,-4.107757874,0.8541238403
accelerometer,smartphone,1.68633933175966e+18,-2.755020905,-8.294551392,1.249302063
accelerometer,smartphone,1.6863393319582902e+18,-2.887196045,-8.950487366,-0.2995271301
accelerometer,smartphone,1.686339332156918e+18,-3.765569458,-12.2810614,0.9180409241
accelerometer,smartphone,1.686339332355547e+18,-5.430257721,-7.141948242,2.374362488
accelerometer,smartphone,1.686339332554175e+18,-3.941004639,-6.726711731,-0.8442443848
accelerometer,smartphone,1.686339332752804e+18,0.2152523804,-9.082812195,-1.825603638
accelerometer,smartphone,1.686339332951432e+18,-5.327720947,-9.524393921,-0.9078620911
accelerometer,smartphone,1.6863393331500608e+18,-3.312761078,-10.53149963,1.564696198
accelerometer,smartphone,1.6863393333486892e+18,-2.887046356,-9.978250122,0.05104385376
accelerometer,smartphone,1.686339333547317e+18,-2.454146576,-11.06783432,-0.1002914429
accelerometer,smartphone,1.686339333745946e+18,-7.128027191,-9.481283569,2.45714035
accelerometer,smartphone,1.6863393339445742e+18,-3.861968994,-6.493197327,0.9870474243
accelerometer,smartphone,1.686339334143202e+18,-0.6207591248,-9.431287537,-2.573298798
accelerometer,smartphone,1.68633933434183e+18,-9.210496674,-13.66777771,-3.124901733
accelerometer,smartphone,1.686339334540459e+18,-3.770808563,-10.7774382,1.325044556
accelerometer,smartphone,1.686339334739087e+18,-3.322191467,-10.12778915,-0.2014810181
accelerometer,smartphone,1.686339334937716e+18,-2.489622803,-10.41085052,0.1095721436
accelerometer,smartphone,1.686339335136344e+18,-6.723568268,-6.938970337,0.620609436
accelerometer,smartphone,1.6863393353349732e+18,-3.685935059,-8.186775513,0.2727328491
accelerometer,smartphone,1.686339335533601e+18,-0.139360199,-8.840915222,-2.291434937
accelerometer,smartphone,1.68633933573223e+18,-11.15076187,-12.10263245,0.01407073975
accelerometer,smartphone,1.686339335930858e+18,-3.157833252,-11.74876831,1.903890839
accelerometer,smartphone,1.686339336129487e+18,-3.090623016,-10.41968216,-0.05852828979
accelerometer,smartphone,1.686339336328116e+18,-3.183280334,-10.71187454,-0.4288581848
accelerometer,smartphone,1.6863393365267438e+18,-6.260431366,-7.217541046,0.5641767883
accelerometer,smartphone,1.686339336725373e+18,-3.312611389,-7.208709412,-0.1799258423
accelerometer,smartphone,1.686339336924001e+18,-0.2359094238,-9.806706848,-2.807561646
accelerometer,smartphone,1.68633933712263e+18,-6.925797729,-11.09717331,-1.429976349
accelerometer,smartphone,1.686339337321258e+18,-3.733087006,-11.1423793,0.6336323547
accelerometer,smartphone,1.686339337519886e+18,-2.755769348,-10.13078293,0.4086502075
accelerometer,smartphone,1.686339337718515e+18,-2.33664093,-11.13773895,-2.809507599
accelerometer,smartphone,1.686339337917143e+18,-7.015910339,-7.818092194,3.160827026
accelerometer,smartphone,1.6863393381157711e+18,-3.836372223,-6.071224823,-0.5875282288
accelerometer,smartphone,1.686339338314399e+18,1.313219147,-13.50237167,-3.652554474
accelerometer,smartphone,1.686339338513029e+18,-2.10971283,-4.737049255,0.3141966248
accelerometer,smartphone,1.6863393387116562e+18,-2.495460663,-9.526938629,0.2408491516
accelerometer,smartphone,1.686339338910285e+18,-1.838776245,-9.33024765,0.2053729248
accelerometer,smartphone,1.686339339108913e+18,-1.630110168,-13.05375458,-1.202599182
accelerometer,smartphone,1.686339339307542e+18,-6.348148956,-7.580685883,2.575544128
accelerometer,smartphone,1.686339339506171e+18,-4.394561462,-6.002966766,-1.207239532
accelerometer,smartphone,1.686339339704798e+18,0.1097218323,-13.01288956,-2.721790009
accelerometer,smartphone,1.6863393399034268e+18,-2.686014404,-3.765868835,0.4120930481
accelerometer,smartphone,1.686339340102056e+18,-2.564467163,-8.900940399,0.6024971008
accelerometer,smartphone,1.686339340300684e+18,-2.282303925,-8.942853241,0.1416055298
accelerometer,smartphone,1.686339340499312e+18,-1.291214905,-13.53560257,-1.037193146
accelerometer,smartphone,1.686339340697941e+18,-7.054530029,-9.117839355,2.125280457
accelerometer,smartphone,1.686339340896569e+18,-4.277205505,-5.880970459,-2.019151154
